"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"2/27/2024 4:00:00 AM - 5:00:00 AM","45348.9166666667","449 MB","470842919.1523","1.05 Mbit/s","130799.8731","24 MB","25605075.7082","0.06 Mbit/s","7113.0743","425 MB","445237843.4442","0.99 Mbit/s","123686.7988","0 %","0.0000","100 %","0000009999"
"2/27/2024 5:00:00 AM - 6:00:00 AM","45348.9583333333","445 MB","467048504.7502","1.04 Mbit/s","129747.2289","24 MB","25289248.3178","0.06 Mbit/s","7025.4157","421 MB","441759256.4323","0.98 Mbit/s","122721.8132","0 %","0.0000","100 %","0000009999"
"2/27/2024 6:00:00 AM - 7:00:00 AM","45349.0000000000","475 MB","497957770.1971","1.11 Mbit/s","138333.1306","23 MB","24302118.2327","0.05 Mbit/s","6751.1510","452 MB","473655651.9644","1.05 Mbit/s","131581.9796","0 %","0.0000","100 %","0000009999"
"2/27/2024 7:00:00 AM - 8:00:00 AM","45349.0416666667","462 MB","484004919.3124","1.08 Mbit/s","134457.0157","22 MB","22880643.9388","0.05 Mbit/s","6356.2641","440 MB","461124275.3736","1.02 Mbit/s","128100.7516","0 %","0.0000","100 %","0000009999"
"2/27/2024 8:00:00 AM - 9:00:00 AM","45349.0833333333","448 MB","469587406.0443","1.04 Mbit/s","130451.4547","19 MB","20428326.1320","0.05 Mbit/s","5674.9922","428 MB","449159079.9123","1 Mbit/s","124776.4625","0 %","0.0000","100 %","0000009999"
"2/27/2024 9:00:00 AM - 10:00:00 AM","45349.1250000000","450 MB","472192658.4311","1.05 Mbit/s","131174.1010","20 MB","21297291.6336","0.05 Mbit/s","5916.3416","430 MB","450895366.7975","1 Mbit/s","125257.7594","0 %","0.0000","100 %","0000009999"
"2/27/2024 10:00:00 AM - 11:00:00 AM","45349.1666666667","442 MB","463249384.4391","1.03 Mbit/s","128690.7513","17 MB","17467388.0344","0.04 Mbit/s","4852.4431","425 MB","445781996.4047","0.99 Mbit/s","123838.3082","0 %","0.0000","100 %","0000009999"
"2/27/2024 11:00:00 AM - 12:00:00 PM","45349.2083333333","4,546 MB","4766668195.5641","11 Mbit/s","1324184.8475","20 MB","21169579.1678","0.05 Mbit/s","5880.9287","4,526 MB","4745498616.3962","11 Mbit/s","1318303.9188","0 %","0.0000","100 %","0000009999"
"2/27/2024 12:00:00 PM - 1:00:00 PM","45349.2500000000","451 MB","472614338.8974","1.05 Mbit/s","131290.8782","21 MB","21555925.6252","0.05 Mbit/s","5988.1730","430 MB","451058413.2723","1 Mbit/s","125302.7053","0 %","0.0000","100 %","0000009999"
"2/27/2024 1:00:00 PM - 2:00:00 PM","45349.2916666667","450 MB","471585871.9260","1.05 Mbit/s","131005.9010","19 MB","20275108.5247","0.05 Mbit/s","5632.3970","430 MB","451310763.4013","1 Mbit/s","125373.5040","0 %","0.0000","100 %","0000009999"
"2/27/2024 2:00:00 PM - 3:00:00 PM","45349.3333333333","452 MB","473722244.9085","1.05 Mbit/s","131600.8448","21 MB","21508431.1988","0.05 Mbit/s","5975.0787","431 MB","452213813.7097","1.01 Mbit/s","125625.7660","0 %","0.0000","100 %","0000009999"
"2/27/2024 3:00:00 PM - 4:00:00 PM","45349.3750000000","452 MB","474049379.9418","1.05 Mbit/s","131690.9918","21 MB","21633942.6102","0.05 Mbit/s","6009.9126","431 MB","452415437.3317","1.01 Mbit/s","125681.0791","0 %","0.0000","100 %","0000009999"
"2/27/2024 4:00:00 PM - 5:00:00 PM","45349.4166666667","415 MB","435464253.6370","0.97 Mbit/s","120972.3737","19 MB","20285085.6496","0.05 Mbit/s","5635.2156","396 MB","415179167.9874","0.92 Mbit/s","115337.1581","0 %","0.0000","100 %","0000009999"
"2/27/2024 5:00:00 PM - 6:00:00 PM","45349.4583333333","1,055 MB","1105862297.7876","2.46 Mbit/s","307209.5724","12 MB","13021028.2326","0.03 Mbit/s","3617.2537","1,042 MB","1092841269.5550","2.43 Mbit/s","303592.3187","0 %","0.0000","100 %","0000009999"
"2/27/2024 6:00:00 PM - 7:00:00 PM","45349.5000000000","1,157 MB","1212714085.5366","2.70 Mbit/s","336890.2905","12 MB","12662587.3736","0.03 Mbit/s","3517.6492","1,144 MB","1200051498.1630","2.67 Mbit/s","333372.6413","0 %","0.0000","100 %","0000009999"
"2/27/2024 7:00:00 PM - 8:00:00 PM","45349.5416666667","386 MB","404459199.3466","0.90 Mbit/s","112358.5166","29 MB","30404128.5533","0.07 Mbit/s","8446.2482","357 MB","374055070.7933","0.83 Mbit/s","103912.2684","0 %","0.0000","100 %","0000009999"
"2/27/2024 8:00:00 PM - 9:00:00 PM","45349.5833333333","17 MB","17473910.6332","0.04 Mbit/s","4854.2146","2.94 MB","3079855.8192","","855.5773","14 MB","14394054.8140","0.03 Mbit/s","3998.6373","0 %","0.0000","100 %","0000009999"
"2/27/2024 9:00:00 PM - 10:00:00 PM","45349.6250000000","174 MB","182871356.2762","0.41 Mbit/s","50802.1147","3.94 MB","4134059.2530","","1148.4519","170 MB","178737297.0233","0.40 Mbit/s","49653.6628","0 %","0.0000","100 %","0000009999"
"2/27/2024 10:00:00 PM - 11:00:00 PM","45349.6666666667","514 MB","538644068.6356","1.20 Mbit/s","149633.7436","6.08 MB","6377563.5419","0.01 Mbit/s","1771.6685","508 MB","532266505.0937","1.18 Mbit/s","147862.0752","0 %","0.0000","100 %","0000009999"
"2/27/2024 11:00:00 PM - 12:00:00 AM","45349.7083333333","5.29 MB","5546463.9647","0.01 Mbit/s","1540.8128","0.79 MB","828598.1665","","230.1853","4.50 MB","4717865.7981","0.01 Mbit/s","1310.6275","0 %","0.0000","100 %","0000009999"
"2/28/2024 12:00:00 AM - 1:00:00 AM","45349.7500000000","5.86 MB","6141796.4087","0.01 Mbit/s","1706.1967","0.93 MB","977306.7600","","271.4967","4.93 MB","5164489.6488","0.01 Mbit/s","1434.7000","0 %","0.0000","100 %","0000009999"
"2/28/2024 1:00:00 AM - 2:00:00 AM","45349.7916666667","6.38 MB","6685704.0827","0.01 Mbit/s","1857.2845","0.95 MB","997873.2379","","277.2086","5.42 MB","5687830.8448","0.01 Mbit/s","1580.0759","0 %","0.0000","100 %","0000009999"
"2/28/2024 2:00:00 AM - 3:00:00 AM","45349.8333333333","5.66 MB","5938255.5707","0.01 Mbit/s","1649.6392","0.84 MB","881094.5135","","244.7668","4.82 MB","5057161.0572","0.01 Mbit/s","1404.8723","0 %","0.0000","100 %","0000009999"
"2/28/2024 3:00:00 AM - 4:00:00 AM","45349.8750000000","5.43 MB","5696483.3698","0.01 Mbit/s","1582.4884","0.84 MB","877277.1912","","243.7084","4.60 MB","4819206.1786","0.01 Mbit/s","1338.7799","0 %","0.0000","100 %","0000009999"
"2/28/2024 4:00:00 AM - 5:00:00 AM","45349.9166666667","5.39 MB","5649348.8512","0.01 Mbit/s","1569.3944","0.84 MB","884388.8591","","245.6840","4.54 MB","4764959.9921","0.01 Mbit/s","1323.7103","0 %","0.0000","100 %","0000009999"
"2/28/2024 5:00:00 AM - 6:00:00 AM","45349.9583333333","20 MB","20499186.3806","0.05 Mbit/s","5694.5981","1.31 MB","1375551.7296","","382.1232","18 MB","19123634.6509","0.04 Mbit/s","5312.4749","0 %","0.0000","100 %","0000009999"
"2/28/2024 6:00:00 AM - 7:00:00 AM","45350.0000000000","5.39 MB","5651472.0454","0.01 Mbit/s","1569.9842","0.85 MB","887530.6907","","246.5568","4.54 MB","4763941.3547","0.01 Mbit/s","1323.4273","0 %","0.0000","100 %","0000009999"
"2/28/2024 7:00:00 AM - 8:00:00 AM","45350.0416666667","6.89 MB","7229106.1015","0.02 Mbit/s","2008.2468","0.89 MB","930958.3210","","258.6204","6.01 MB","6298147.7805","0.01 Mbit/s","1749.6264","0 %","0.0000","100 %","0000009999"
"2/28/2024 8:00:00 AM - 9:00:00 AM","45350.0833333333","146 MB","153338470.3480","0.34 Mbit/s","42597.2143","2.18 MB","2289367.9670","","635.9832","144 MB","151049102.3811","0.34 Mbit/s","41961.2311","0 %","0.0000","100 %","0000009999"
"2/28/2024 9:00:00 AM - 10:00:00 AM","45350.1250000000","97 MB","101522725.1535","0.23 Mbit/s","28203.1072","3.02 MB","3171297.4989","","880.9894","94 MB","98351427.6546","0.22 Mbit/s","27322.1179","0 %","0.0000","100 %","0000009999"
"2/28/2024 10:00:00 AM - 11:00:00 AM","45350.1666666667","5.52 MB","5792146.9446","0.01 Mbit/s","1609.0638","0.85 MB","891756.3786","","247.7307","4.67 MB","4900390.5660","0.01 Mbit/s","1361.3330","0 %","0.0000","100 %","0000009999"
"2/28/2024 11:00:00 AM - 12:00:00 PM","45350.2083333333","5.42 MB","5683261.7508","0.01 Mbit/s","1578.8110","0.85 MB","887191.5454","","246.4619","4.57 MB","4796070.2055","0.01 Mbit/s","1332.3491","0 %","0.0000","100 %","0000009999"
"2/28/2024 12:00:00 PM - 1:00:00 PM","45350.2500000000","5.38 MB","5639940.0702","0.01 Mbit/s","1566.7849","0.84 MB","876296.3718","","243.4366","4.54 MB","4763643.6984","0.01 Mbit/s","1323.3483","0 %","0.0000","100 %","0000009999"
"2/28/2024 1:00:00 PM - 2:00:00 PM","45350.2916666667","5.65 MB","5922840.4404","0.01 Mbit/s","1645.3751","0.85 MB","892595.9636","","247.9647","4.80 MB","5030244.4768","0.01 Mbit/s","1397.4105","0 %","0.0000","100 %","0000009999"
"2/28/2024 2:00:00 PM - 3:00:00 PM","45350.3333333333","5.43 MB","5694057.6632","0.01 Mbit/s","1581.7969","0.86 MB","900709.0749","","250.2150","4.57 MB","4793348.5883","0.01 Mbit/s","1331.5819","0 %","0.0000","100 %","0000009999"
"2/28/2024 3:00:00 PM - 4:00:00 PM","45350.3750000000","5.37 MB","5635201.8488","0.01 Mbit/s","1565.4513","0.84 MB","876889.6869","","243.5987","4.54 MB","4758312.1619","0.01 Mbit/s","1321.8525","0 %","0.0000","100 %","0000009999"
"2/28/2024 4:00:00 PM - 5:00:00 PM","45350.4166666667","84 MB","88183419.5849","0.20 Mbit/s","24497.3677","6.78 MB","7109795.7818","0.02 Mbit/s","1975.1024","77 MB","81073623.8031","0.18 Mbit/s","22522.2654","0 %","0.0000","100 %","0000009999"
"2/28/2024 5:00:00 PM - 6:00:00 PM","45350.4583333333","11 MB","11773033.8060","0.03 Mbit/s","3270.5143","2.47 MB","2586487.8528","","718.5187","8.76 MB","9186545.9532","0.02 Mbit/s","2551.9955","0 %","0.0000","100 %","0000009999"
"2/28/2024 6:00:00 PM - 7:00:00 PM","45350.5000000000","161 MB","168364998.0152","0.37 Mbit/s","46771.8227","3.79 MB","3973098.5839","","1103.7274","157 MB","164391899.4312","0.37 Mbit/s","45668.0953","0 %","0.0000","100 %","0000009999"
"2/28/2024 7:00:00 PM - 8:00:00 PM","45350.5416666667","148 MB","155086083.0575","0.34 Mbit/s","43083.0578","3.29 MB","3447167.7230","","957.6264","145 MB","151638915.3345","0.34 Mbit/s","42125.4314","0 %","0.0000","100 %","0000009999"
"2/28/2024 8:00:00 PM - 9:00:00 PM","45350.5833333333","8.22 MB","8620434.6648","0.02 Mbit/s","2394.7381","2.08 MB","2177468.3718","","604.8960","6.14 MB","6442966.2930","0.01 Mbit/s","1789.8421","0 %","0.0000","100 %","0000009999"
"2/28/2024 9:00:00 PM - 10:00:00 PM","45350.6250000000","87 MB","91718122.2287","0.20 Mbit/s","25479.5210","2.79 MB","2920493.5256","","811.3203","85 MB","88797628.7031","0.20 Mbit/s","24668.2007","0 %","0.0000","100 %","0000009999"
"2/28/2024 10:00:00 PM - 11:00:00 PM","45350.6666666667","1,026 MB","1076036588.1208","2.39 Mbit/s","298924.7930","12 MB","12643183.3853","0.03 Mbit/s","3512.2978","1,014 MB","1063393404.7355","2.36 Mbit/s","295412.4952","0 %","0.0000","100 %","0000009999"
"2/28/2024 11:00:00 PM - 12:00:00 AM","45350.7083333333","322 MB","337933789.0040","0.75 Mbit/s","93878.0593","6.12 MB","6420380.3657","0.01 Mbit/s","1783.5827","316 MB","331513408.6383","0.74 Mbit/s","92094.4767","0 %","0.0000","100 %","0000009999"
"2/29/2024 12:00:00 AM - 1:00:00 AM","45350.7500000000","5.45 MB","5712103.7571","0.01 Mbit/s","1586.8233","0.80 MB","838230.3726","","232.8605","4.65 MB","4873873.3845","0.01 Mbit/s","1353.9628","0 %","0.0000","100 %","0000009999"
"2/29/2024 1:00:00 AM - 2:00:00 AM","45350.7916666667","6.38 MB","6685132.0916","0.01 Mbit/s","1857.1204","0.85 MB","892063.1903","","247.8139","5.52 MB","5793068.9013","0.01 Mbit/s","1609.3065","0 %","0.0000","100 %","0000009999"
"2/29/2024 2:00:00 AM - 3:00:00 AM","45350.8333333333","5.37 MB","5633168.6750","0.01 Mbit/s","1564.8951","0.83 MB","868638.4758","","241.3079","4.54 MB","4764530.1992","0.01 Mbit/s","1323.5872","0 %","0.0000","100 %","0000009999"
"2/29/2024 3:00:00 AM - 4:00:00 AM","45350.8750000000","5.55 MB","5822161.9984","0.01 Mbit/s","1617.4020","0.81 MB","844348.2012","","234.5607","4.75 MB","4977813.7972","0.01 Mbit/s","1382.8413","0 %","0.0000","100 %","0000009999"
"2/29/2024 4:00:00 AM - 5:00:00 AM","45350.9166666667","5.44 MB","5704560.0971","0.01 Mbit/s","1584.7101","0.80 MB","839969.4280","","233.3410","4.64 MB","4864590.6692","0.01 Mbit/s","1351.3690","0 %","0.0000","100 %","0000009999"
"2/29/2024 5:00:00 AM - 6:00:00 AM","45350.9583333333","5.40 MB","5666959.0230","0.01 Mbit/s","1574.2646","0.79 MB","824347.1637","","229.0012","4.62 MB","4842611.8593","0.01 Mbit/s","1345.2634","0 %","0.0000","100 %","0000009999"
"2/29/2024 6:00:00 AM - 7:00:00 AM","45351.0000000000","6.33 MB","6635788.4141","0.01 Mbit/s","1843.4128","1.03 MB","1083884.2722","","301.1015","5.29 MB","5551904.1419","0.01 Mbit/s","1542.3113","0 %","0.0000","100 %","0000009999"
"2/29/2024 7:00:00 AM - 8:00:00 AM","45351.0416666667","5.81 MB","6093808.5479","0.01 Mbit/s","1692.8516","0.82 MB","860772.3489","","239.1214","4.99 MB","5233036.1990","0.01 Mbit/s","1453.7302","0 %","0.0000","100 %","0000009999"
"2/29/2024 8:00:00 AM - 9:00:00 AM","45351.0833333333","5.72 MB","5994421.1040","0.01 Mbit/s","1665.2604","0.87 MB","916528.4881","","254.6132","4.84 MB","5077892.6159","0.01 Mbit/s","1410.6472","0 %","0.0000","100 %","0000009999"
"2/29/2024 9:00:00 AM - 10:00:00 AM","45351.1250000000","6.14 MB","6438149.0683","0.01 Mbit/s","1788.5039","0.95 MB","1000807.1920","","278.0221","5.19 MB","5437341.8763","0.01 Mbit/s","1510.4818","0 %","0.0000","100 %","0000009999"
"2/29/2024 10:00:00 AM - 11:00:00 AM","45351.1666666667","8.09 MB","8481073.6853","0.02 Mbit/s","2356.0567","0.88 MB","922098.4179","","256.1605","7.21 MB","7558975.2674","0.02 Mbit/s","2099.8962","0 %","0.0000","100 %","0000009999"
"2/29/2024 11:00:00 AM - 12:00:00 PM","45351.2083333333","5.20 MB","5450152.0975","0.01 Mbit/s","1514.0573","0.77 MB","812514.7916","","225.7174","4.42 MB","4637637.3059","0.01 Mbit/s","1288.3399","0 %","0.0000","100 %","0000009999"
"2/29/2024 12:00:00 PM - 1:00:00 PM","45351.2500000000","5.29 MB","5550061.6367","0.01 Mbit/s","1541.8037","0.82 MB","856684.8922","","237.9865","4.48 MB","4693376.7445","0.01 Mbit/s","1303.8172","0 %","0.0000","100 %","0000009999"
"2/29/2024 1:00:00 PM - 2:00:00 PM","45351.2916666667","5.45 MB","5719336.9670","0.01 Mbit/s","1588.8195","0.83 MB","868147.5350","","241.1695","4.63 MB","4851189.4320","0.01 Mbit/s","1347.6500","0 %","0.0000","100 %","0000009999"
"2/29/2024 2:00:00 PM - 3:00:00 PM","45351.3333333333","5.87 MB","6156717.0509","0.01 Mbit/s","1710.3227","0.84 MB","885790.0187","","246.0706","5.03 MB","5270927.0322","0.01 Mbit/s","1464.2521","0 %","0.0000","100 %","0000009999"
"2/29/2024 3:00:00 PM - 4:00:00 PM","45351.3750000000","5.38 MB","5642958.2062","0.01 Mbit/s","1567.6103","0.81 MB","849019.0565","","235.8570","4.57 MB","4793939.1497","0.01 Mbit/s","1331.7533","0 %","0.0000","100 %","0000009999"
"2/29/2024 4:00:00 PM - 5:00:00 PM","45351.4166666667","5.47 MB","5738848.1163","0.01 Mbit/s","1594.2573","0.82 MB","857904.0509","","238.3265","4.65 MB","4880944.0655","0.01 Mbit/s","1355.9308","0 %","0.0000","100 %","0000009999"
"2/29/2024 5:00:00 PM - 6:00:00 PM","45351.4583333333","6.50 MB","6816613.5717","0.02 Mbit/s","1893.6616","0.88 MB","926760.9327","","257.4550","5.62 MB","5889852.6390","0.01 Mbit/s","1636.2065","0 %","0.0000","100 %","0000009999"
"2/29/2024 6:00:00 PM - 7:00:00 PM","45351.5000000000","8.37 MB","8779211.3600","0.02 Mbit/s","2438.8595","1.13 MB","1186826.5820","","329.6997","7.24 MB","7592384.7780","0.02 Mbit/s","2109.1598","0 %","0.0000","100 %","0000009999"
