Year,Month,Date,Item,Country,Price(Baht),UNIT
2022,March,14,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",54.29832,BAHT/LITRE
2022,March,14,1034-ULG 95,MM-MYANMAR,43.221576,BAHT/LITRE
2022,March,14,1034-ULG 95,MY-MALAYSIA,16.30775,BAHT/LITRE
2022,March,14,1034-ULG 95,NL-NETHERLANDS,76.955709,BAHT/LITRE
2022,March,14,1034-ULG 95,PH-PHILIPPINES,44.33117,BAHT/LITRE
2022,March,14,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,46.278432,BAHT/LITRE
2022,March,14,1034-ULG 95,SG-SINGAPORE,78.3488,BAHT/LITRE
2022,March,14,1034-ULG 95,TH-THAILAND,47.56,BAHT/LITRE
2022,March,14,1034-ULG 95,US-UNITED STATES OF AMERICA,36.181822,BAHT/LITRE
2022,March,14,1034-ULG 95,VN-VIETNAM,43.5372,BAHT/LITRE
2022,March,14,1052-HSD (B7),AU-AUSTRALIA,55.788913,BAHT/LITRE
2022,March,14,1052-HSD (B7),BE-BELGIUM,75.861552,BAHT/LITRE
2022,March,14,1052-HSD (B7),BN-BRUNEI,7.591187,BAHT/LITRE
2022,March,14,1052-HSD (B7),BR-BRAZIL,36.7422,BAHT/LITRE
2022,March,14,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",74.037957,BAHT/LITRE
2022,March,14,1052-HSD (B7),FR-FRANCE,65.64942,BAHT/LITRE
2022,March,14,1052-HSD (B7),GB-UNITED KINGDOM,71.120205,BAHT/LITRE
2022,March,14,1052-HSD (B7),HK-HONG KONG,84.9133,BAHT/LITRE
2022,March,14,1052-HSD (B7),ID-INDONESIA,32.148875,BAHT/LITRE
2022,March,14,1052-HSD (B7),IN-INDIA,37.901075,BAHT/LITRE
2022,March,14,1052-HSD (B7),IT-ITALY,67.108296,BAHT/LITRE
2022,March,14,1052-HSD (B7),JP-JAPAN,43.801435,BAHT/LITRE
2022,March,14,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,31.2474,BAHT/LITRE
2022,March,14,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",46.16946,BAHT/LITRE
2022,March,14,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",42.26763,BAHT/LITRE
2022,March,14,1052-HSD (B7),MM-MYANMAR,44.178496,BAHT/LITRE
2022,March,14,1052-HSD (B7),MY-MALAYSIA,17.10325,BAHT/LITRE
2022,March,14,1052-HSD (B7),NL-NETHERLANDS,69.29661,BAHT/LITRE
2022,March,14,1052-HSD (B7),PH-PHILIPPINES,39.71002,BAHT/LITRE
2022,March,14,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,41.97374,BAHT/LITRE
2022,March,14,1052-HSD (B7),SG-SINGAPORE,71.0036,BAHT/LITRE
2022,March,14,1052-HSD (B7),TH-THAILAND,29.94,BAHT/LITRE
2022,March,14,1052-HSD (B7),US-UNITED STATES OF AMERICA,42.800449,BAHT/LITRE
2022,March,14,1052-HSD (B7),VN-VIETNAM,36.8796,BAHT/LITRE
2022,March,21,1033G-E10,TH-THAILAND,38.75,BAHT/LITRE
2022,March,21,1034-ULG 95,AU-AUSTRALIA,53.548613,BAHT/LITRE
2022,March,21,1034-ULG 95,BE-BELGIUM,71.96241,BAHT/LITRE
2022,March,21,1034-ULG 95,BN-BRUNEI,13.066249,BAHT/LITRE
2022,March,21,1034-ULG 95,BR-BRAZIL,43.771947,BAHT/LITRE
2022,March,21,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",81.18836,BAHT/LITRE
2022,March,21,1034-ULG 95,FR-FRANCE,73.069524,BAHT/LITRE
2022,March,21,1034-ULG 95,GB-UNITED KINGDOM,71.96241,BAHT/LITRE
2022,March,21,1034-ULG 95,HK-HONG KONG,96.299896,BAHT/LITRE
2022,March,21,1034-ULG 95,ID-INDONESIA,33.8314,BAHT/LITRE
2022,March,21,1034-ULG 95,IN-INDIA,41.90255,BAHT/LITRE
2022,March,21,1034-ULG 95,IT-ITALY,80.819322,BAHT/LITRE
2022,March,21,1034-ULG 95,JP-JAPAN,49.14395,BAHT/LITRE
2022,March,21,1034-ULG 95,KH-KINGDOM OF CAMBODIA,48.0182,BAHT/LITRE
2022,March,21,1034-ULG 95,"KR-KOREA, REPUBLIC OF",55.045164,BAHT/LITRE
2022,March,21,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",54.09328,BAHT/LITRE
2022,March,21,1034-ULG 95,MM-MYANMAR,38.772744,BAHT/LITRE
2022,March,21,1034-ULG 95,MY-MALAYSIA,16.316975,BAHT/LITRE
2022,March,21,1034-ULG 95,NL-NETHERLANDS,81.926436,BAHT/LITRE
2022,March,21,1034-ULG 95,PH-PHILIPPINES,48.925695,BAHT/LITRE
2022,March,21,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,46.59372,BAHT/LITRE
2022,March,21,1034-ULG 95,SG-SINGAPORE,73.71845,BAHT/LITRE
2022,March,21,1034-ULG 95,TH-THAILAND,46.16,BAHT/LITRE
2022,March,21,1034-ULG 95,US-UNITED STATES OF AMERICA,38.048361,BAHT/LITRE
2022,March,21,1034-ULG 95,VN-VIETNAM,43.59684,BAHT/LITRE
2022,March,21,1052-HSD (B7),AU-AUSTRALIA,55.552974,BAHT/LITRE
2022,March,21,1052-HSD (B7),BE-BELGIUM,76.390866,BAHT/LITRE
2022,March,21,1052-HSD (B7),BN-BRUNEI,7.642523,BAHT/LITRE
2022,March,21,1052-HSD (B7),BR-BRAZIL,38.091618,BAHT/LITRE
2022,March,21,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",85.247778,BAHT/LITRE
2022,March,21,1052-HSD (B7),FR-FRANCE,76.021828,BAHT/LITRE
2022,March,21,1052-HSD (B7),GB-UNITED KINGDOM,76.021828,BAHT/LITRE
2022,March,21,1052-HSD (B7),HK-HONG KONG,85.02076,BAHT/LITRE
2022,March,21,1052-HSD (B7),ID-INDONESIA,32.0815,BAHT/LITRE
2022,March,21,1052-HSD (B7),IN-INDIA,38.06569,BAHT/LITRE
2022,March,21,1052-HSD (B7),IT-ITALY,81.557398,BAHT/LITRE
2022,March,21,1052-HSD (B7),JP-JAPAN,43.44976,BAHT/LITRE
2022,March,21,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,43.8787,BAHT/LITRE
2022,March,21,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",52.508172,BAHT/LITRE
2022,March,21,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",42.10802,BAHT/LITRE
2022,March,21,1052-HSD (B7),MM-MYANMAR,35.78016,BAHT/LITRE
2022,March,21,1052-HSD (B7),MY-MALAYSIA,17.112925,BAHT/LITRE
2022,March,21,1052-HSD (B7),NL-NETHERLANDS,71.96241,BAHT/LITRE
2022,March,21,1052-HSD (B7),PH-PHILIPPINES,48.159735,BAHT/LITRE
2022,March,21,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,42.259701,BAHT/LITRE
2022,March,21,1052-HSD (B7),SG-SINGAPORE,68.29435,BAHT/LITRE
2022,March,21,1052-HSD (B7),TH-THAILAND,29.94,BAHT/LITRE
2022,March,21,1052-HSD (B7),US-UNITED STATES OF AMERICA,46.346611,BAHT/LITRE
2022,March,21,1052-HSD (B7),VN-VIETNAM,36.93012,BAHT/LITRE
2022,March,28,1033G-E10,TH-THAILAND,40.55,BAHT/LITRE
2022,March,28,1034-ULG 95,AU-AUSTRALIA,53.133246,BAHT/LITRE
2022,March,28,1034-ULG 95,BE-BELGIUM,64.603875,BAHT/LITRE
2022,March,28,1034-ULG 95,BN-BRUNEI,13.133082,BAHT/LITRE
2022,March,28,1034-ULG 95,BR-BRAZIL,49.535766,BAHT/LITRE
2022,March,28,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",77.155485,BAHT/LITRE
2022,March,28,1034-ULG 95,FR-FRANCE,71.61801,BAHT/LITRE
2022,March,28,1034-ULG 95,GB-UNITED KINGDOM,73.463835,BAHT/LITRE
2022,March,28,1034-ULG 95,HK-HONG KONG,97.052732,BAHT/LITRE
2022,March,28,1034-ULG 95,ID-INDONESIA,34.162,BAHT/LITRE
2022,March,28,1034-ULG 95,IN-INDIA,43.946955,BAHT/LITRE
2022,March,28,1034-ULG 95,IT-ITALY,77.52465,BAHT/LITRE
2022,March,28,1034-ULG 95,JP-JAPAN,47.881955,BAHT/LITRE
2022,March,28,1034-ULG 95,KH-KINGDOM OF CAMBODIA,48.2618,BAHT/LITRE
2022,March,28,1034-ULG 95,"KR-KOREA, REPUBLIC OF",55.053075,BAHT/LITRE
2022,March,28,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",56.47136,BAHT/LITRE
2022,March,28,1034-ULG 95,MM-MYANMAR,42.79522,BAHT/LITRE
2022,March,28,1034-ULG 95,MY-MALAYSIA,16.40779,BAHT/LITRE
2022,March,28,1034-ULG 95,NL-NETHERLANDS,86.753775,BAHT/LITRE
2022,March,28,1034-ULG 95,PH-PHILIPPINES,49.446915,BAHT/LITRE
2022,March,28,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,48.312144,BAHT/LITRE
2022,March,28,1034-ULG 95,SG-SINGAPORE,76.556913,BAHT/LITRE
2022,March,28,1034-ULG 95,TH-THAILAND,47.96,BAHT/LITRE
2022,March,28,1034-ULG 95,US-UNITED STATES OF AMERICA,37.748658,BAHT/LITRE
2022,March,28,1034-ULG 95,VN-VIETNAM,43.02606,BAHT/LITRE
2022,March,28,1052-HSD (B7),AU-AUSTRALIA,56.499955,BAHT/LITRE
2022,March,28,1052-HSD (B7),BE-BELGIUM,68.66469,BAHT/LITRE
2022,March,28,1052-HSD (B7),BN-BRUNEI,7.681614,BAHT/LITRE
2022,March,28,1052-HSD (B7),BR-BRAZIL,45.49203,BAHT/LITRE
2022,March,28,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",80.108805,BAHT/LITRE
2022,March,28,1052-HSD (B7),FR-FRANCE,74.202165,BAHT/LITRE
2022,March,28,1052-HSD (B7),GB-UNITED KINGDOM,79.00131,BAHT/LITRE
2022,March,28,1052-HSD (B7),HK-HONG KONG,85.68542,BAHT/LITRE
2022,March,28,1052-HSD (B7),ID-INDONESIA,32.395,BAHT/LITRE
2022,March,28,1052-HSD (B7),IN-INDIA,40.128939,BAHT/LITRE
2022,March,28,1052-HSD (B7),IT-ITALY,76.417155,BAHT/LITRE
2022,March,28,1052-HSD (B7),JP-JAPAN,42.314923,BAHT/LITRE
2022,March,28,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,44.1013,BAHT/LITRE
2022,March,28,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",52.746375,BAHT/LITRE
2022,March,28,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",45.21759,BAHT/LITRE
2022,March,28,1052-HSD (B7),MM-MYANMAR,42.4327,BAHT/LITRE
2022,March,28,1052-HSD (B7),MY-MALAYSIA,17.20817,BAHT/LITRE
2022,March,28,1052-HSD (B7),NL-NETHERLANDS,81.95463,BAHT/LITRE
2022,March,28,1052-HSD (B7),PH-PHILIPPINES,48.672795,BAHT/LITRE
2022,March,28,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,43.818282,BAHT/LITRE
2022,March,28,1052-HSD (B7),SG-SINGAPORE,73.088315,BAHT/LITRE
2022,March,28,1052-HSD (B7),TH-THAILAND,29.94,BAHT/LITRE
2022,March,28,1052-HSD (B7),US-UNITED STATES OF AMERICA,45.672315,BAHT/LITRE
2022,March,28,1052-HSD (B7),VN-VIETNAM,34.83062,BAHT/LITRE
2022,April,4,1033G-E10,TH-THAILAND,38.95,BAHT/LITRE
2022,April,4,1034-ULG 95,AU-AUSTRALIA,51.709314,BAHT/LITRE
2022,April,4,1034-ULG 95,BE-BELGIUM,66.5532,BAHT/LITRE
2022,April,4,1034-ULG 95,BN-BRUNEI,13.084587,BAHT/LITRE
2022,April,4,1034-ULG 95,BR-BRAZIL,50.548609,BAHT/LITRE
2022,April,4,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",76.53618,BAHT/LITRE
2022,April,4,1034-ULG 95,FR-FRANCE,73.57826,BAHT/LITRE
2022,April,4,1034-ULG 95,GB-UNITED KINGDOM,72.0993,BAHT/LITRE
2022,April,4,1034-ULG 95,HK-HONG KONG,96.333706,BAHT/LITRE
2022,April,4,1034-ULG 95,ID-INDONESIA,40.8625,BAHT/LITRE
2022,April,4,1034-ULG 95,IN-INDIA,45.714555,BAHT/LITRE
2022,April,4,1034-ULG 95,IT-ITALY,67.66242,BAHT/LITRE
2022,April,4,1034-ULG 95,JP-JAPAN,47.559594,BAHT/LITRE
2022,April,4,1034-ULG 95,KH-KINGDOM OF CAMBODIA,47.9312,BAHT/LITRE
2022,April,4,1034-ULG 95,"KR-KOREA, REPUBLIC OF",55.00165,BAHT/LITRE
2022,April,4,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",55.61248,BAHT/LITRE
2022,April,4,1034-ULG 95,MM-MYANMAR,43.24,BAHT/LITRE
2022,April,4,1034-ULG 95,MY-MALAYSIA,16.27741,BAHT/LITRE
2022,April,4,1034-ULG 95,NL-NETHERLANDS,84.67046,BAHT/LITRE
2022,April,4,1034-ULG 95,PH-PHILIPPINES,48.425,BAHT/LITRE
2022,April,4,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,47.662776,BAHT/LITRE
2022,April,4,1034-ULG 95,SG-SINGAPORE,74.534808,BAHT/LITRE
2022,April,4,1034-ULG 95,TH-THAILAND,46.36,BAHT/LITRE
2022,April,4,1034-ULG 95,US-UNITED STATES OF AMERICA,37.411639,BAHT/LITRE
2022,April,4,1034-ULG 95,VN-VIETNAM,41.2679,BAHT/LITRE
2022,April,4,1052-HSD (B7),AU-AUSTRALIA,52.035794,BAHT/LITRE
2022,April,4,1052-HSD (B7),BE-BELGIUM,75.42696,BAHT/LITRE
2022,April,4,1052-HSD (B7),BN-BRUNEI,7.653249,BAHT/LITRE
2022,April,4,1052-HSD (B7),BR-BRAZIL,46.196742,BAHT/LITRE
2022,April,4,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",80.60332,BAHT/LITRE
2022,April,4,1052-HSD (B7),FR-FRANCE,79.4941,BAHT/LITRE
2022,April,4,1052-HSD (B7),GB-UNITED KINGDOM,78.01514,BAHT/LITRE
2022,April,4,1052-HSD (B7),HK-HONG KONG,85.05061,BAHT/LITRE
2022,April,4,1052-HSD (B7),ID-INDONESIA,42.2635,BAHT/LITRE
2022,April,4,1052-HSD (B7),IN-INDIA,41.852349,BAHT/LITRE
2022,April,4,1052-HSD (B7),IT-ITALY,67.66242,BAHT/LITRE
2022,April,4,1052-HSD (B7),JP-JAPAN,42.010975,BAHT/LITRE
2022,April,4,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,43.7992,BAHT/LITRE
2022,April,4,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",52.79395,BAHT/LITRE
2022,April,4,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",44.52987,BAHT/LITRE
2022,April,4,1052-HSD (B7),MM-MYANMAR,44.086,BAHT/LITRE
2022,April,4,1052-HSD (B7),MY-MALAYSIA,17.07143,BAHT/LITRE
2022,April,4,1052-HSD (B7),NL-NETHERLANDS,79.4941,BAHT/LITRE
2022,April,4,1052-HSD (B7),PH-PHILIPPINES,46.02,BAHT/LITRE
2022,April,4,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,43.229316,BAHT/LITRE
2022,April,4,1052-HSD (B7),SG-SINGAPORE,69.351924,BAHT/LITRE
2022,April,4,1052-HSD (B7),TH-THAILAND,29.94,BAHT/LITRE
2022,April,4,1052-HSD (B7),US-UNITED STATES OF AMERICA,45.902224,BAHT/LITRE
2022,April,4,1052-HSD (B7),VN-VIETNAM,36.76728,BAHT/LITRE
2022,April,11,1033G-E10,TH-THAILAND,38.25,BAHT/LITRE
2022,April,11,1034-ULG 95,AU-AUSTRALIA,44.721064,BAHT/LITRE
2022,April,11,1034-ULG 95,BE-BELGIUM,66.59744,BAHT/LITRE
2022,April,11,1034-ULG 95,BN-BRUNEI,13.057133,BAHT/LITRE
2022,April,11,1034-ULG 95,BR-BRAZIL,52.774137,BAHT/LITRE
2022,April,11,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",72.81808,BAHT/LITRE
2022,April,11,1034-ULG 95,FR-FRANCE,64.40192,BAHT/LITRE
2022,April,11,1034-ULG 95,GB-UNITED KINGDOM,71.3544,BAHT/LITRE
2022,April,11,1034-ULG 95,HK-HONG KONG,96.665044,BAHT/LITRE
2022,April,11,1034-ULG 95,ID-INDONESIA,41.01125,BAHT/LITRE
2022,April,11,1034-ULG 95,IN-INDIA,46.703805,BAHT/LITRE
2022,April,11,1034-ULG 95,IT-ITALY,66.96336,BAHT/LITRE
2022,April,11,1034-ULG 95,JP-JAPAN,46.902888,BAHT/LITRE
2022,April,11,1034-ULG 95,KH-KINGDOM OF CAMBODIA,48.198,BAHT/LITRE
2022,April,11,1034-ULG 95,"KR-KOREA, REPUBLIC OF",54.538878,BAHT/LITRE
2022,April,11,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",57.70821,BAHT/LITRE
2022,April,11,1034-ULG 95,MM-MYANMAR,38.79876,BAHT/LITRE
2022,April,11,1034-ULG 95,MY-MALAYSIA,16.30734,BAHT/LITRE
2022,April,11,1034-ULG 95,NL-NETHERLANDS,85.25936,BAHT/LITRE
2022,April,11,1034-ULG 95,PH-PHILIPPINES,46.93716,BAHT/LITRE
2022,April,11,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,48.645972,BAHT/LITRE
2022,April,11,1034-ULG 95,SG-SINGAPORE,74.394378,BAHT/LITRE
2022,April,11,1034-ULG 95,TH-THAILAND,45.66,BAHT/LITRE
2022,April,11,1034-ULG 95,US-UNITED STATES OF AMERICA,37.033235,BAHT/LITRE
2022,April,11,1034-ULG 95,VN-VIETNAM,41.3805,BAHT/LITRE
2022,April,11,1052-HSD (B7),AU-AUSTRALIA,49.470646,BAHT/LITRE
2022,April,11,1052-HSD (B7),BE-BELGIUM,70.98848,BAHT/LITRE
2022,April,11,1052-HSD (B7),BN-BRUNEI,7.637191,BAHT/LITRE
2022,April,11,1052-HSD (B7),BR-BRAZIL,48.068163,BAHT/LITRE
2022,April,11,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",75.37952,BAHT/LITRE
2022,April,11,1052-HSD (B7),FR-FRANCE,67.6952,BAHT/LITRE
2022,April,11,1052-HSD (B7),GB-UNITED KINGDOM,77.57504,BAHT/LITRE
2022,April,11,1052-HSD (B7),HK-HONG KONG,85.34314,BAHT/LITRE
2022,April,11,1052-HSD (B7),ID-INDONESIA,42.41735,BAHT/LITRE
2022,April,11,1052-HSD (B7),IN-INDIA,42.832859,BAHT/LITRE
2022,April,11,1052-HSD (B7),IT-ITALY,66.96336,BAHT/LITRE
2022,April,11,1052-HSD (B7),JP-JAPAN,41.434028,BAHT/LITRE
2022,April,11,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,44.043,BAHT/LITRE
2022,April,11,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",52.382224,BAHT/LITRE
2022,April,11,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",48.50096,BAHT/LITRE
2022,April,11,1052-HSD (B7),MM-MYANMAR,40.453686,BAHT/LITRE
2022,April,11,1052-HSD (B7),MY-MALAYSIA,17.10282,BAHT/LITRE
2022,April,11,1052-HSD (B7),NL-NETHERLANDS,79.77056,BAHT/LITRE
2022,April,11,1052-HSD (B7),PH-PHILIPPINES,45.96336,BAHT/LITRE
2022,April,11,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,47.233773,BAHT/LITRE
2022,April,11,1052-HSD (B7),SG-SINGAPORE,69.221259,BAHT/LITRE
2022,April,11,1052-HSD (B7),TH-THAILAND,29.94,BAHT/LITRE
2022,April,11,1052-HSD (B7),US-UNITED STATES OF AMERICA,45.647681,BAHT/LITRE
2022,April,11,1052-HSD (B7),VN-VIETNAM,36.8676,BAHT/LITRE
2022,April,18,1033G-E10,TH-THAILAND,38.25,BAHT/LITRE
2022,April,18,1034-ULG 95,AU-AUSTRALIA,42.645812,BAHT/LITRE
2022,April,18,1034-ULG 95,BE-BELGIUM,65.068469,BAHT/LITRE
2022,April,18,1034-ULG 95,BN-BRUNEI,13.126616,BAHT/LITRE
2022,April,18,1034-ULG 95,BR-BRAZIL,51.51051,BAHT/LITRE
2022,April,18,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",71.611667,BAHT/LITRE
2022,April,18,1034-ULG 95,FR-FRANCE,62.887403,BAHT/LITRE
2022,April,18,1034-ULG 95,GB-UNITED KINGDOM,70.884645,BAHT/LITRE
2022,April,18,1034-ULG 95,HK-HONG KONG,96.748442,BAHT/LITRE
2022,April,18,1034-ULG 95,ID-INDONESIA,41.1565,BAHT/LITRE
2022,April,18,1034-ULG 95,IN-INDIA,46.52454,BAHT/LITRE
2022,April,18,1034-ULG 95,IT-ITALY,65.795491,BAHT/LITRE
2022,April,18,1034-ULG 95,JP-JAPAN,46.321236,BAHT/LITRE
2022,April,18,1034-ULG 95,KH-KINGDOM OF CAMBODIA,48.285,BAHT/LITRE
2022,April,18,1034-ULG 95,"KR-KOREA, REPUBLIC OF",54.174458,BAHT/LITRE
2022,April,18,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",57.72858,BAHT/LITRE
2022,April,18,1034-ULG 95,MM-MYANMAR,35.06776,BAHT/LITRE
2022,April,18,1034-ULG 95,MY-MALAYSIA,16.273515,BAHT/LITRE
2022,April,18,1034-ULG 95,NL-NETHERLANDS,76.33731,BAHT/LITRE
2022,April,18,1034-ULG 95,PH-PHILIPPINES,45.95998,BAHT/LITRE
2022,April,18,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,48.928464,BAHT/LITRE
2022,April,18,1034-ULG 95,SG-SINGAPORE,75.543315,BAHT/LITRE
2022,April,18,1034-ULG 95,TH-THAILAND,45.66,BAHT/LITRE
2022,April,18,1034-ULG 95,US-UNITED STATES OF AMERICA,36.379928,BAHT/LITRE
2022,April,18,1034-ULG 95,VN-VIETNAM,40.1457,BAHT/LITRE
2022,April,18,1052-HSD (B7),AU-AUSTRALIA,48.004448,BAHT/LITRE
2022,April,18,1052-HSD (B7),BE-BELGIUM,68.703579,BAHT/LITRE
2022,April,18,1052-HSD (B7),BN-BRUNEI,7.677832,BAHT/LITRE
2022,April,18,1052-HSD (B7),BR-BRAZIL,47.47047,BAHT/LITRE
2022,April,18,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",72.7022,BAHT/LITRE
2022,April,18,1052-HSD (B7),FR-FRANCE,65.795491,BAHT/LITRE
2022,April,18,1052-HSD (B7),GB-UNITED KINGDOM,76.700821,BAHT/LITRE
2022,April,18,1052-HSD (B7),HK-HONG KONG,85.41677,BAHT/LITRE
2022,April,18,1052-HSD (B7),ID-INDONESIA,42.56758,BAHT/LITRE
2022,April,18,1052-HSD (B7),IN-INDIA,42.668452,BAHT/LITRE
2022,April,18,1052-HSD (B7),IT-ITALY,65.43198,BAHT/LITRE
2022,April,18,1052-HSD (B7),JP-JAPAN,40.917092,BAHT/LITRE
2022,April,18,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,44.1225,BAHT/LITRE
2022,April,18,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",52.131514,BAHT/LITRE
2022,April,18,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",48.51808,BAHT/LITRE
2022,April,18,1052-HSD (B7),MM-MYANMAR,36.813686,BAHT/LITRE
2022,April,18,1052-HSD (B7),MY-MALAYSIA,17.067345,BAHT/LITRE
2022,April,18,1052-HSD (B7),NL-NETHERLANDS,73.065711,BAHT/LITRE
2022,April,18,1052-HSD (B7),PH-PHILIPPINES,45.41207,BAHT/LITRE
2022,April,18,1052-HSD (B7),RA-REPUBLIC OF SOUTH AFRICA,47.508064,BAHT/LITRE
2022,April,18,1052-HSD (B7),SG-SINGAPORE,70.837338,BAHT/LITRE
2022,April,18,1052-HSD (B7),TH-THAILAND,29.94,BAHT/LITRE
2022,April,18,1052-HSD (B7),US-UNITED STATES OF AMERICA,45.096879,BAHT/LITRE
2022,April,18,1052-HSD (B7),VN-VIETNAM,35.8386,BAHT/LITRE
2022,April,25,1033G-E10,TH-THAILAND,39.65,BAHT/LITRE
2022,April,25,1034-ULG 95,AU-AUSTRALIA,46.39295,BAHT/LITRE
2022,April,25,1034-ULG 95,BE-BELGIUM,65.206918,BAHT/LITRE
2022,April,25,1034-ULG 95,BN-BRUNEI,13.124178,BAHT/LITRE
2022,April,25,1034-ULG 95,BR-BRAZIL,52.7,BAHT/LITRE
2022,April,25,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",72.533538,BAHT/LITRE
2022,April,25,1034-ULG 95,FR-FRANCE,64.107925,BAHT/LITRE
2022,April,25,1034-ULG 95,GB-UNITED KINGDOM,71.800876,BAHT/LITRE
2022,April,25,1034-ULG 95,HK-HONG KONG,97.695122,BAHT/LITRE
2022,April,25,1034-ULG 95,ID-INDONESIA,39.612075,BAHT/LITRE
2022,April,25,1034-ULG 95,IN-INDIA,46.935795,BAHT/LITRE
2022,April,25,1034-ULG 95,IT-ITALY,64.474256,BAHT/LITRE
2022,April,25,1034-ULG 95,JP-JAPAN,45.939851,BAHT/LITRE
2022,April,25,1034-ULG 95,KH-KINGDOM OF CAMBODIA,48.7548,BAHT/LITRE
2022,April,25,1034-ULG 95,"KR-KOREA, REPUBLIC OF",53.918268,BAHT/LITRE
2022,April,25,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",55.53765,BAHT/LITRE
2022,April,25,1034-ULG 95,MM-MYANMAR,35.45312,BAHT/LITRE
2022,April,25,1034-ULG 95,MY-MALAYSIA,16.054985,BAHT/LITRE
2022,April,25,1034-ULG 95,NL-NETHERLANDS,76.563179,BAHT/LITRE
2022,April,25,1034-ULG 95,PH-PHILIPPINES,46.558575,BAHT/LITRE
2022,April,25,1034-ULG 95,RA-REPUBLIC OF SOUTH AFRICA,46.169388,BAHT/LITRE
2022,April,25,1034-ULG 95,SG-SINGAPORE,75.754584,BAHT/LITRE
2022,April,25,1034-ULG 95,TH-THAILAND,47.06,BAHT/LITRE
2022,April,25,1034-ULG 95,US-UNITED STATES OF AMERICA,36.560105,BAHT/LITRE
2022,April,25,1034-ULG 95,VN-VIETNAM,41.4252,BAHT/LITRE
2022,April,25,1052-HSD (B7),AU-AUSTRALIA,48.591668,BAHT/LITRE
2022,April,25,1052-HSD (B7),BE-BELGIUM,72.533538,BAHT/LITRE
2022,April,25,1052-HSD (B7),BN-BRUNEI,7.676406,BAHT/LITRE
2022,April,25,1052-HSD (B7),BR-BRAZIL,48.28,BAHT/LITRE
2022,April,25,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",74.365193,BAHT/LITRE
2022,April,25,1052-HSD (B7),FR-FRANCE,68.137566,BAHT/LITRE
2022,April,25,1052-HSD (B7),GB-UNITED KINGDOM,77.662172,BAHT/LITRE
2022,April,25,1052-HSD (B7),HK-HONG KONG,87.55286,BAHT/LITRE
2022,April,25,1052-HSD (B7),ID-INDONESIA,42.80469,BAHT/LITRE
2022,April,25,1052-HSD (B7),IN-INDIA,43.04117,BAHT/LITRE
