"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"3/24/2024 3:00:00 AM - 4:00:00 AM","45374.8750000000","13 MB","13531104.9687","0.03 Mbit/s","3758.9222","11 MB","11157756.3222","0.02 Mbit/s","3099.6092","2.26 MB","2373348.6464","","659.3130","0 %","0.0000","100 %","0000009999"
"3/24/2024 4:00:00 AM - 5:00:00 AM","45374.9166666667","6.28 MB","6589358.2733","0.01 Mbit/s","1870.0324","5.08 MB","5330630.7867","0.01 Mbit/s","1512.8108","1.20 MB","1258727.4866","","357.2216","0 %","0.0000","100 %","0000009996"
"3/24/2024 5:00:00 AM - 6:00:00 AM","45374.9583333333","7.72 MB","8094091.9639","0.02 Mbit/s","2248.5338","6.23 MB","6529059.1258","0.01 Mbit/s","1813.7686","1.49 MB","1565032.8381","","434.7652","0 %","0.0000","100 %","0000009999"
"3/24/2024 6:00:00 AM - 7:00:00 AM","45375.0000000000","9.61 MB","10074729.0108","0.02 Mbit/s","2798.7846","7.15 MB","7493883.5395","0.02 Mbit/s","2081.8194","2.46 MB","2580845.4713","","716.9653","0 %","0.0000","100 %","0000009999"
"3/24/2024 7:00:00 AM - 8:00:00 AM","45375.0416666667","254 MB","266051682.6771","0.59 Mbit/s","73909.8149","244 MB","256374025.8714","0.57 Mbit/s","71221.3380","9.23 MB","9677656.8058","0.02 Mbit/s","2688.4770","0 %","0.0000","100 %","0000009999"
"3/24/2024 8:00:00 AM - 9:00:00 AM","45375.0833333333","329 MB","344578185.2579","0.77 Mbit/s","95723.3418","312 MB","326681414.7970","0.73 Mbit/s","90751.6438","17 MB","17896770.4609","0.04 Mbit/s","4971.6980","0 %","0.0000","100 %","0000009999"
"3/24/2024 9:00:00 AM - 10:00:00 AM","45375.1250000000","5.89 MB","6173318.3579","0.01 Mbit/s","1714.9440","4.90 MB","5139189.8413","0.01 Mbit/s","1427.6638","0.99 MB","1034128.5166","","287.2803","0 %","0.0000","100 %","0000009999"
"3/24/2024 10:00:00 AM - 11:00:00 AM","45375.1666666667","6.78 MB","7112672.0789","0.02 Mbit/s","1975.9179","5.62 MB","5895189.0000","0.01 Mbit/s","1637.6981","1.16 MB","1217483.0790","","338.2198","0 %","0.0000","100 %","0000009999"
"3/24/2024 11:00:00 AM - 12:00:00 PM","45375.2083333333","5.78 MB","6058018.9171","0.01 Mbit/s","1682.9139","4.78 MB","5007911.3146","0.01 Mbit/s","1391.1947","1 MB","1050107.6026","","291.7192","0 %","0.0000","100 %","0000009999"
"3/24/2024 12:00:00 PM - 1:00:00 PM","45375.2500000000","479 MB","502363864.1906","1.12 Mbit/s","139555.9845","471 MB","493433743.1344","1.10 Mbit/s","137075.2093","8.52 MB","8930121.0562","0.02 Mbit/s","2480.7752","0 %","0.0000","100 %","0000009999"
"3/24/2024 1:00:00 PM - 2:00:00 PM","45375.2916666667","1,289 MB","1351506266.0770","3 Mbit/s","375447.6087","1,270 MB","1331332155.2212","2.96 Mbit/s","369843.2531","19 MB","20174110.8558","0.04 Mbit/s","5604.3556","0 %","0.0000","100 %","0000009999"
"3/24/2024 2:00:00 PM - 3:00:00 PM","45375.3333333333","14 MB","14290593.7494","0.03 Mbit/s","3969.9181","9.51 MB","9971440.7849","0.02 Mbit/s","2770.0601","4.12 MB","4319152.9644","","1199.8580","0 %","0.0000","100 %","0000009999"
"3/24/2024 3:00:00 PM - 4:00:00 PM","45375.3750000000","13 MB","13710676.5428","0.03 Mbit/s","3808.8387","9.59 MB","10053644.3883","0.02 Mbit/s","2792.9117","3.49 MB","3657032.1546","","1015.9269","0 %","0.0000","100 %","0000009999"
"3/24/2024 4:00:00 PM - 5:00:00 PM","45375.4166666667","13 MB","13917129.3721","0.03 Mbit/s","3866.1915","10 MB","10819137.8763","0.02 Mbit/s","3005.5665","2.95 MB","3097991.4957","","860.6249","0 %","0.0000","100 %","0000009999"
"3/24/2024 5:00:00 PM - 6:00:00 PM","45375.4583333333","9.59 MB","10055614.7698","0.02 Mbit/s","2793.4358","6.84 MB","7167534.5668","0.02 Mbit/s","1991.1312","2.75 MB","2888080.2031","","802.3047","0 %","0.0000","100 %","0000009999"
"3/24/2024 6:00:00 PM - 7:00:00 PM","45375.5000000000","9.17 MB","9619491.3210","0.02 Mbit/s","2672.3110","6.35 MB","6662662.8671","0.01 Mbit/s","1850.8991","2.82 MB","2956828.4539","","821.4120","0 %","0.0000","100 %","0000009999"
"3/24/2024 7:00:00 PM - 8:00:00 PM","45375.5416666667","13 MB","13630860.7796","0.03 Mbit/s","3786.7079","9.07 MB","9513543.7395","0.02 Mbit/s","2642.9006","3.93 MB","4117317.0402","","1143.8072","0 %","0.0000","100 %","0000009999"
"3/24/2024 8:00:00 PM - 9:00:00 PM","45375.5833333333","674 MB","706689532.9726","1.57 Mbit/s","196317.3719","663 MB","695158063.8034","1.54 Mbit/s","193113.9457","11 MB","11531469.1692","0.03 Mbit/s","3203.4261","0 %","0.0000","100 %","0000009999"
"3/24/2024 9:00:00 PM - 10:00:00 PM","45375.6250000000","331 MB","347092323.7558","0.77 Mbit/s","96422.8375","280 MB","293736212.6588","0.65 Mbit/s","81600.4191","51 MB","53356111.0970","0.12 Mbit/s","14822.4183","0 %","0.0000","100 %","0000009999"
"3/24/2024 10:00:00 PM - 11:00:00 PM","45375.6666666667","1,379 MB","1446023771.9965","3.21 Mbit/s","401703.3978","1,150 MB","1205802669.3215","2.68 Mbit/s","334970.3087","229 MB","240221102.6750","0.53 Mbit/s","66733.0891","0 %","0.0000","100 %","0000009999"
"3/24/2024 11:00:00 PM - 12:00:00 AM","45375.7083333333","2,066 MB","2166815216.5520","4.82 Mbit/s","601944.9499","1,784 MB","1870247820.2553","4.16 Mbit/s","519558.0231","283 MB","296567396.2967","0.66 Mbit/s","82386.9267","0 %","0.0000","100 %","0000009999"
"3/25/2024 12:00:00 AM - 1:00:00 AM","45375.7500000000","748 MB","784688226.1680","1.74 Mbit/s","217986.5117","648 MB","679127332.9100","1.51 Mbit/s","188661.6791","101 MB","105560893.2580","0.23 Mbit/s","29324.8326","0 %","0.0000","100 %","0000009999"
"3/25/2024 1:00:00 AM - 2:00:00 AM","45375.7916666667","86 MB","90135900.4512","0.20 Mbit/s","25039.9063","82 MB","85609489.8430","0.19 Mbit/s","23782.4618","4.32 MB","4526410.6082","0.01 Mbit/s","1257.4446","0 %","0.0000","100 %","0000009999"
"3/25/2024 2:00:00 AM - 3:00:00 AM","45375.8333333333","337 MB","353656398.0722","0.79 Mbit/s","98244.1651","329 MB","344727766.9670","0.77 Mbit/s","95763.8313","8.52 MB","8928631.1052","0.02 Mbit/s","2480.3338","0 %","0.0000","100 %","0000009999"
"3/25/2024 3:00:00 AM - 4:00:00 AM","45375.8750000000","243 MB","254948444.8510","0.57 Mbit/s","70824.7178","232 MB","243222507.7220","0.54 Mbit/s","67567.2506","11 MB","11725937.1290","0.03 Mbit/s","3257.4672","0 %","0.0000","100 %","0000009999"
"3/25/2024 4:00:00 AM - 5:00:00 AM","45375.9166666667","12 MB","12680987.2735","0.03 Mbit/s","3522.7802","8.43 MB","8836065.6808","0.02 Mbit/s","2454.6604","3.67 MB","3844921.5927","","1068.1198","0 %","0.0000","100 %","0000009999"
"3/25/2024 5:00:00 AM - 6:00:00 AM","45375.9583333333","1,582 MB","1659051840.4270","3.69 Mbit/s","460884.8603","1,547 MB","1622497927.0440","3.61 Mbit/s","450730.1774","35 MB","36553913.3830","0.08 Mbit/s","10154.6828","0 %","0.0000","100 %","0000009999"
"3/25/2024 6:00:00 AM - 7:00:00 AM","45376.0000000000","13 MB","13589655.9964","0.03 Mbit/s","3775.1771","9.67 MB","10139652.4327","0.02 Mbit/s","2816.7736","3.29 MB","3450003.5637","","958.4035","0 %","0.0000","100 %","0000009999"
"3/25/2024 7:00:00 AM - 8:00:00 AM","45376.0416666667","281 MB","294636292.4994","0.65 Mbit/s","81850.2354","265 MB","277746263.6041","0.62 Mbit/s","77158.1697","16 MB","16890028.8952","0.04 Mbit/s","4692.0657","0 %","0.0000","100 %","0000009999"
"3/25/2024 8:00:00 AM - 9:00:00 AM","45376.0833333333","242 MB","253860335.2212","0.56 Mbit/s","70523.0285","220 MB","230430496.1239","0.51 Mbit/s","64014.1613","22 MB","23429839.0973","0.05 Mbit/s","6508.8672","0 %","0.0000","100 %","0000009999"
"3/25/2024 9:00:00 AM - 10:00:00 AM","45376.1250000000","565 MB","592926485.5482","1.32 Mbit/s","164715.0703","507 MB","531598599.6375","1.18 Mbit/s","147678.1740","58 MB","61327885.9108","0.14 Mbit/s","17036.8963","0 %","0.0000","100 %","0000009999"
"3/25/2024 10:00:00 AM - 11:00:00 AM","45376.1666666667","438 MB","459473360.7807","1.02 Mbit/s","127641.7714","413 MB","432852634.2623","0.96 Mbit/s","120246.5294","25 MB","26620726.5183","0.06 Mbit/s","7395.2420","0 %","0.0000","100 %","0000009999"
"3/25/2024 11:00:00 AM - 12:00:00 PM","45376.2083333333","683 MB","716126190.7452","1.59 Mbit/s","198940.5203","650 MB","681566267.1460","1.51 Mbit/s","189339.7414","33 MB","34559923.5992","0.08 Mbit/s","9600.7788","0 %","0.0000","100 %","0000009999"
"3/25/2024 12:00:00 PM - 1:00:00 PM","45376.2500000000","288 MB","301945120.7196","0.67 Mbit/s","83880.1687","274 MB","287336695.7918","0.64 Mbit/s","79821.9572","14 MB","14608424.9278","0.03 Mbit/s","4058.2115","0 %","0.0000","100 %","0000009999"
"3/25/2024 1:00:00 PM - 2:00:00 PM","45376.2916666667","13 MB","13159167.9150","0.03 Mbit/s","3655.6392","8.65 MB","9072860.6503","0.02 Mbit/s","2520.4561","3.90 MB","4086307.2647","","1135.1831","0 %","0.0000","100 %","0000009999"
"3/25/2024 2:00:00 PM - 3:00:00 PM","45376.3333333333","11 MB","11216584.2570","0.02 Mbit/s","3115.9689","7.05 MB","7397269.2283","0.02 Mbit/s","2054.9625","3.64 MB","3819315.0287","","1061.0063","0 %","0.0000","100 %","0000009999"
"3/25/2024 3:00:00 PM - 4:00:00 PM","45376.3750000000","12 MB","12773692.4430","0.03 Mbit/s","3548.5140","8.22 MB","8623808.2645","0.02 Mbit/s","2395.6820","3.96 MB","4149884.1785","","1152.8321","0 %","0.0000","100 %","0000009999"
"3/25/2024 4:00:00 PM - 5:00:00 PM","45376.4166666667","20 MB","20462112.0025","0.05 Mbit/s","5684.4095","14 MB","14673950.6843","0.03 Mbit/s","4076.4484","5.52 MB","5788161.3182","0.01 Mbit/s","1607.9611","0 %","0.0000","100 %","0000009999"
"3/25/2024 5:00:00 PM - 6:00:00 PM","45376.4583333333","322 MB","337650523.3879","0.75 Mbit/s","93798.0653","310 MB","324626705.2929","0.72 Mbit/s","90180.0968","12 MB","13023818.0950","0.03 Mbit/s","3617.9684","0 %","0.0000","100 %","0000009999"
"3/25/2024 6:00:00 PM - 7:00:00 PM","45376.5000000000","193 MB","202365080.2288","0.45 Mbit/s","56217.0509","170 MB","178352859.7405","0.40 Mbit/s","49546.4523","23 MB","24012220.4883","0.05 Mbit/s","6670.5986","0 %","0.0000","100 %","0000009999"
"3/25/2024 7:00:00 PM - 8:00:00 PM","45376.5416666667","321 MB","336705671.6200","0.75 Mbit/s","93536.6283","291 MB","305498691.2148","0.68 Mbit/s","84867.3484","30 MB","31206980.4052","0.07 Mbit/s","8669.2799","0 %","0.0000","100 %","0000009999"
"3/25/2024 8:00:00 PM - 9:00:00 PM","45376.5833333333","4,439 MB","4654387506.6295","10 Mbit/s","1292978.8003","4,385 MB","4597746764.5756","10 Mbit/s","1277244.1245","54 MB","56640742.0539","0.13 Mbit/s","15734.6759","0 %","0.0000","100 %","0000009999"
"3/25/2024 9:00:00 PM - 10:00:00 PM","45376.6250000000","498 MB","522526416.0580","1.16 Mbit/s","145158.3232","430 MB","450687526.4997","1 Mbit/s","125201.4130","69 MB","71838889.5583","0.16 Mbit/s","19956.9102","0 %","0.0000","100 %","0000009999"
"3/25/2024 10:00:00 PM - 11:00:00 PM","45376.6666666667","275 MB","288204031.7177","0.64 Mbit/s","80063.1250","173 MB","181371780.6717","0.40 Mbit/s","50385.1090","102 MB","106832251.0460","0.24 Mbit/s","29678.0160","0 %","0.0000","100 %","0000009999"
"3/25/2024 11:00:00 PM - 12:00:00 AM","45376.7083333333","906 MB","950101652.2725","2.11 Mbit/s","263936.9209","656 MB","687563468.7573","1.53 Mbit/s","191004.1777","250 MB","262538183.5153","0.58 Mbit/s","72932.7432","0 %","0.0000","100 %","0000009999"
"3/26/2024 12:00:00 AM - 1:00:00 AM","45376.7500000000","802 MB","840791493.1843","1.87 Mbit/s","233570.7104","595 MB","624315269.7580","1.39 Mbit/s","173433.9158","206 MB","216476223.4263","0.48 Mbit/s","60136.7945","0 %","0.0000","100 %","0000009999"
"3/26/2024 1:00:00 AM - 2:00:00 AM","45376.7916666667","582 MB","610299359.6687","1.36 Mbit/s","169542.1994","534 MB","560105499.8149","1.24 Mbit/s","155598.2598","48 MB","50193859.8538","0.11 Mbit/s","13943.9396","0 %","0.0000","100 %","0000009999"
"3/26/2024 2:00:00 AM - 3:00:00 AM","45376.8333333333","65 MB","67787236.2702","0.15 Mbit/s","18831.3571","30 MB","31067918.1086","0.07 Mbit/s","8630.6965","35 MB","36719318.1615","0.08 Mbit/s","10200.6607","0 %","0.0000","100 %","0000009999"
"3/26/2024 3:00:00 AM - 4:00:00 AM","45376.8750000000","60 MB","62767609.6370","0.14 Mbit/s","17436.8033","30 MB","31005905.8369","0.07 Mbit/s","8613.4216","30 MB","31761703.8001","0.07 Mbit/s","8823.3818","0 %","0.0000","100 %","0000009999"
"3/26/2024 4:00:00 AM - 5:00:00 AM","45376.9166666667","93 MB","97020084.8462","0.22 Mbit/s","26952.1947","63 MB","65576183.3078","0.15 Mbit/s","18217.0740","30 MB","31443901.5383","0.07 Mbit/s","8735.1208","0 %","0.0000","100 %","0000009999"
"3/26/2024 5:00:00 AM - 6:00:00 AM","45376.9583333333","76 MB","79508561.7980","0.18 Mbit/s","22087.7363","51 MB","53020804.3780","0.12 Mbit/s","14729.3514","25 MB","26487757.4200","0.06 Mbit/s","7358.3849","0 %","0.0000","100 %","0000009999"
"3/26/2024 6:00:00 AM - 7:00:00 AM","45377.0000000000","103 MB","107678739.1822","0.24 Mbit/s","29913.4199","71 MB","74947330.1440","0.17 Mbit/s","20820.5535","31 MB","32731409.0383","0.07 Mbit/s","9092.8663","0 %","0.0000","100 %","0000009999"
"3/26/2024 7:00:00 AM - 8:00:00 AM","45377.0416666667","373 MB","390988882.3261","0.87 Mbit/s","108617.9795","334 MB","350283737.9743","0.78 Mbit/s","97309.9584","39 MB","40705144.3517","0.09 Mbit/s","11308.0211","0 %","0.0000","100 %","0000009999"
"3/26/2024 8:00:00 AM - 9:00:00 AM","45377.0833333333","415 MB","435275732.5351","0.97 Mbit/s","120919.3305","374 MB","391871122.0018","0.87 Mbit/s","108861.5565","41 MB","43404610.5333","0.10 Mbit/s","12057.7741","0 %","0.0000","100 %","0000009999"
"3/26/2024 9:00:00 AM - 10:00:00 AM","45377.1250000000","51 MB","53179388.6881","0.12 Mbit/s","14773.4477","26 MB","27199544.9478","0.06 Mbit/s","7556.1428","25 MB","25979843.7403","0.06 Mbit/s","7217.3049","0 %","0.0000","100 %","0000009999"
"3/26/2024 10:00:00 AM - 11:00:00 AM","45377.1666666667","181 MB","190260699.0113","0.42 Mbit/s","52855.4797","156 MB","163992610.1725","0.36 Mbit/s","45558.0586","25 MB","26268088.8388","0.06 Mbit/s","7297.4211","0 %","0.0000","100 %","0000009999"
"3/26/2024 11:00:00 AM - 12:00:00 PM","45377.2083333333","44 MB","46533443.3978","0.10 Mbit/s","12927.0697","22 MB","22654535.9035","0.05 Mbit/s","6293.4686","23 MB","23878907.4943","0.05 Mbit/s","6633.6011","0 %","0.0000","100 %","0000009999"
"3/26/2024 12:00:00 PM - 1:00:00 PM","45377.2500000000","46 MB","48216848.5943","0.11 Mbit/s","13394.6481","27 MB","28465667.8249","0.06 Mbit/s","7907.7670","19 MB","19751180.7694","0.04 Mbit/s","5486.8811","0 %","0.0000","100 %","0000009999"
"3/26/2024 1:00:00 PM - 2:00:00 PM","45377.2916666667","33 MB","34601682.1409","0.08 Mbit/s","9612.2459","16 MB","16765006.0562","0.04 Mbit/s","4657.2695","17 MB","17836676.0847","0.04 Mbit/s","4954.9763","0 %","0.0000","100 %","0000009999"
"3/26/2024 2:00:00 PM - 3:00:00 PM","45377.3333333333","91 MB","95912685.1531","0.21 Mbit/s","26644.5589","70 MB","73068467.8629","0.16 Mbit/s","20298.4318","22 MB","22844217.2903","0.05 Mbit/s","6346.1271","0 %","0.0000","100 %","0000009999"
"3/26/2024 3:00:00 PM - 4:00:00 PM","45377.3750000000","4,301 MB","4509884527.7330","23 Mbit/s","2850928.9637","4,288 MB","4495853644.4730","23 Mbit/s","2842059.3239","13 MB","14030883.2600","0.07 Mbit/s","8869.6398","0 %","0.0000","44 %","0000004394"
"3/26/2024 4:00:00 PM - 5:00:00 PM","45377.4166666667","","","","","","","","","","","","","","","0 %","0000000000"
"3/26/2024 5:00:00 PM - 6:00:00 PM","45377.4583333333","","","","","","","","","","","","","","","0 %","0000000000"
"3/26/2024 6:00:00 PM - 7:00:00 PM","45377.5000000000","","","","","","","","","","","","","","","0 %","0000000000"
"3/26/2024 7:00:00 PM - 8:00:00 PM","45377.5416666667","","","","","","","","","","","","","","","0 %","0000000000"
"3/26/2024 8:00:00 PM - 9:00:00 PM","45377.5833333333","","","","","","","","","","","","","","","0 %","0000000000"
"3/26/2024 9:00:00 PM - 10:00:00 PM","45377.6250000000","","","","","","","","","","","","","","","0 %","0000000000"
"3/26/2024 10:00:00 PM - 11:00:00 PM","45377.6666666667","","","","","","","","","","","","","","","0 %","0000000000"
"3/26/2024 11:00:00 PM - 12:00:00 AM","45377.7083333333","","","","","","","","","","","","","","","0 %","0000000000"
"Sums (of 352 values)",,"181,991 MB",,"",,"168,172 MB",,"",,"13,819 MB",,"",,"",,"",
"Averages (of 352 values)",,"517 MB",,"1.21 Mbit/s",,"478 MB",,"1.12 Mbit/s",,"39 MB",,"0.09 Mbit/s",,"0 %",,"98 %",
