"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"3/8/2024 1:10:00 PM - 1:11:00 PM","45359.2576388889","0.16 MB","167191.5583","0.02 Mbit/s","2786.9905","0.05 MB","53562.3654","","892.8549","0.11 MB","113629.1929","0.02 Mbit/s","1894.1356","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:11:00 PM - 1:12:00 PM","45359.2583333333","0.13 MB","133446.6031","0.02 Mbit/s","2224.1101","0.04 MB","43767.2660","","729.4544","0.09 MB","89679.3371","0.01 Mbit/s","1494.6556","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:12:00 PM - 1:13:00 PM","45359.2590277778","0.12 MB","125999.7594","0.02 Mbit/s","2099.9960","0.03 MB","33100.7674","","551.6795","0.09 MB","92898.9920","0.01 Mbit/s","1548.3165","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:13:00 PM - 1:14:00 PM","45359.2597222222","0.17 MB","183346.0121","0.02 Mbit/s","3056.2762","0.06 MB","59111.0020","","985.3476","0.12 MB","124235.0100","0.02 Mbit/s","2070.9287","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:14:00 PM - 1:15:00 PM","45359.2604166667","0.16 MB","169749.6467","0.02 Mbit/s","2829.1608","0.06 MB","65771.6910","","1096.1949","0.10 MB","103977.9557","0.01 Mbit/s","1732.9659","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:15:00 PM - 1:16:00 PM","45359.2611111111","0.15 MB","153891.8302","0.02 Mbit/s","2565.2914","0.06 MB","58837.4724","","980.7880","0.09 MB","95054.3578","0.01 Mbit/s","1584.5034","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:16:00 PM - 1:17:00 PM","45359.2618055556","0.30 MB","313983.9768","0.04 Mbit/s","5233.9386","0.19 MB","202041.6141","0.03 Mbit/s","3367.9216","0.11 MB","111942.3627","0.01 Mbit/s","1866.0170","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:17:00 PM - 1:18:00 PM","45359.2625000000","0.21 MB","218530.2150","0.03 Mbit/s","3642.1703","0.10 MB","109286.0310","0.01 Mbit/s","1821.4339","0.10 MB","109244.1840","0.01 Mbit/s","1820.7364","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:18:00 PM - 1:19:00 PM","45359.2631944444","0.13 MB","138869.0870","0.02 Mbit/s","2314.4848","0.04 MB","46857.8280","","780.9638","0.09 MB","92011.2590","0.01 Mbit/s","1533.5210","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:19:00 PM - 1:20:00 PM","45359.2638888889","0.12 MB","127195.2645","0.02 Mbit/s","2120.2745","0.04 MB","43937.1544","","732.4080","0.08 MB","83258.1101","0.01 Mbit/s","1387.8665","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:20:00 PM - 1:21:00 PM","45359.2645833333","0.11 MB","120385.3712","0.02 Mbit/s","2006.4229","0.04 MB","43735.2212","","728.9204","0.07 MB","76650.1500","0.01 Mbit/s","1277.5025","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:21:00 PM - 1:22:00 PM","45359.2652777778","0.16 MB","172298.5791","0.02 Mbit/s","2872.1217","0.06 MB","59789.1234","","996.6515","0.11 MB","112509.4557","0.02 Mbit/s","1875.4702","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:22:00 PM - 1:23:00 PM","45359.2659722222","0.20 MB","207187.8316","0.03 Mbit/s","3453.1305","0.07 MB","73112.8001","","1218.5467","0.13 MB","134075.0315","0.02 Mbit/s","2234.5839","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:23:00 PM - 1:24:00 PM","45359.2666666667","0.16 MB","168920.9107","0.02 Mbit/s","2815.8178","0.05 MB","54634.8530","","910.7327","0.11 MB","114286.0577","0.02 Mbit/s","1905.0851","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:24:00 PM - 1:25:00 PM","45359.2673611111","0.13 MB","136031.0364","0.02 Mbit/s","2267.1839","0.05 MB","51352.1531","","855.8692","0.08 MB","84678.8833","0.01 Mbit/s","1411.3147","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:25:00 PM - 1:26:00 PM","45359.2680555556","0.14 MB","150817.6555","0.02 Mbit/s","2514.0466","0.06 MB","58133.9268","","969.0603","0.09 MB","92683.7287","0.01 Mbit/s","1544.9863","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:26:00 PM - 1:27:00 PM","45359.2687500000","0.14 MB","145058.0774","0.02 Mbit/s","2417.6346","0.05 MB","57366.0668","","956.1011","0.08 MB","87692.0106","0.01 Mbit/s","1461.5335","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:27:00 PM - 1:28:00 PM","45359.2694444444","0.22 MB","235127.3459","0.03 Mbit/s","3919.4423","0.06 MB","61377.8524","","1023.1347","0.17 MB","173749.4935","0.02 Mbit/s","2896.3076","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:28:00 PM - 1:29:00 PM","45359.2701388889","0.30 MB","314076.8490","0.04 Mbit/s","5234.6141","0.12 MB","121028.8518","0.02 Mbit/s","2017.1475","0.18 MB","193047.9972","0.03 Mbit/s","3217.4666","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:29:00 PM - 1:30:00 PM","45359.2708333333","0.20 MB","214905.6310","0.03 Mbit/s","3582.3576","0.08 MB","86644.6970","0.01 Mbit/s","1444.3190","0.12 MB","128260.9341","0.02 Mbit/s","2138.0386","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:30:00 PM - 1:31:00 PM","45359.2715277778","0.15 MB","153287.6371","0.02 Mbit/s","2555.2198","0.06 MB","60826.3009","","1013.9407","0.09 MB","92461.3362","0.01 Mbit/s","1541.2792","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:31:00 PM - 1:32:00 PM","45359.2722222222","0.14 MB","145483.5836","0.02 Mbit/s","2424.7264","0.05 MB","55959.7025","","932.6617","0.09 MB","89523.8811","0.01 Mbit/s","1492.0647","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:32:00 PM - 1:33:00 PM","45359.2729166667","0.13 MB","137876.1997","0.02 Mbit/s","2298.3197","0.05 MB","54113.8888","","902.0485","0.08 MB","83762.3110","0.01 Mbit/s","1396.2712","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:33:00 PM - 1:34:00 PM","45359.2736111111","0.14 MB","150818.2175","0.02 Mbit/s","2513.6370","0.06 MB","58394.9312","","973.2489","0.09 MB","92423.2864","0.01 Mbit/s","1540.3881","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:34:00 PM - 1:35:00 PM","45359.2743055556","0.12 MB","122826.7414","0.02 Mbit/s","2047.1124","0.04 MB","39136.2757","","652.2713","0.08 MB","83690.4656","0.01 Mbit/s","1394.8411","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:35:00 PM - 1:36:00 PM","45359.2750000000","0.15 MB","153746.3800","0.02 Mbit/s","2562.4397","0.05 MB","48207.3498","","803.4558","0.10 MB","105539.0302","0.01 Mbit/s","1758.9838","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:36:00 PM - 1:37:00 PM","45359.2756944444","0.15 MB","154996.1833","0.02 Mbit/s","2583.7003","0.06 MB","58070.7375","","968.0070","0.09 MB","96925.4458","0.01 Mbit/s","1615.6934","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:37:00 PM - 1:38:00 PM","45359.2763888889","0.14 MB","147835.9450","0.02 Mbit/s","2464.3431","0.05 MB","56584.1607","","943.2265","0.09 MB","91251.7843","0.01 Mbit/s","1521.1166","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:38:00 PM - 1:39:00 PM","45359.2770833333","0.19 MB","196421.9221","0.03 Mbit/s","3273.6987","0.09 MB","96753.0010","0.01 Mbit/s","1612.5500","0.10 MB","99668.9211","0.01 Mbit/s","1661.1487","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:39:00 PM - 1:40:00 PM","45359.2777777778","0.16 MB","166781.3825","0.02 Mbit/s","2779.6897","0.07 MB","74076.0488","","1234.6008","0.09 MB","92705.3337","0.01 Mbit/s","1545.0889","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:40:00 PM - 1:41:00 PM","45359.2784722222","0.12 MB","123912.5633","0.02 Mbit/s","2065.5536","0.04 MB","40423.0342","","673.8295","0.08 MB","83489.5292","0.01 Mbit/s","1391.7241","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:41:00 PM - 1:42:00 PM","45359.2791666667","0.15 MB","156909.1300","0.02 Mbit/s","2615.1522","0.05 MB","54225.7000","","903.7617","0.10 MB","102683.4300","0.01 Mbit/s","1711.3905","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:42:00 PM - 1:43:00 PM","45359.2798611111","0.15 MB","159902.1245","0.02 Mbit/s","2665.4797","0.06 MB","59339.3332","","989.1537","0.10 MB","100562.7913","0.01 Mbit/s","1676.3259","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:43:00 PM - 1:44:00 PM","45359.2805555556","0.15 MB","159859.8393","0.02 Mbit/s","2664.3307","0.06 MB","58488.8481","","974.8141","0.10 MB","101370.9912","0.01 Mbit/s","1689.5165","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:44:00 PM - 1:45:00 PM","45359.2812500000","0.13 MB","140826.8308","0.02 Mbit/s","2347.5051","0.05 MB","55418.6456","","923.7981","0.08 MB","85408.1852","0.01 Mbit/s","1423.7070","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:45:00 PM - 1:46:00 PM","45359.2819444444","0.12 MB","128933.2193","0.02 Mbit/s","2149.2452","0.04 MB","36959.5108","","616.0945","0.09 MB","91973.7085","0.01 Mbit/s","1533.1507","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:46:00 PM - 1:47:00 PM","45359.2826388889","0.29 MB","302579.7102","0.04 Mbit/s","5043.8358","0.17 MB","180936.3213","0.02 Mbit/s","3016.1080","0.12 MB","121643.3888","0.02 Mbit/s","2027.7278","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:47:00 PM - 1:48:00 PM","45359.2833333333","0.21 MB","221443.5982","0.03 Mbit/s","3690.7266","0.11 MB","118596.6740","0.02 Mbit/s","1976.6112","0.10 MB","102846.9242","0.01 Mbit/s","1714.1154","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:48:00 PM - 1:49:00 PM","45359.2840277778","0.15 MB","157814.8586","0.02 Mbit/s","2630.2476","0.06 MB","57805.8303","","963.4305","0.10 MB","100009.0283","0.01 Mbit/s","1666.8171","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:49:00 PM - 1:50:00 PM","45359.2847222222","0.13 MB","140422.3219","0.02 Mbit/s","2340.3720","0.05 MB","49821.9390","","830.3657","0.09 MB","90600.3829","0.01 Mbit/s","1510.0064","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:50:00 PM - 1:51:00 PM","45359.2854166667","0.14 MB","144446.6106","0.02 Mbit/s","2407.4435","0.05 MB","50262.2572","","837.7043","0.09 MB","94184.3534","0.01 Mbit/s","1569.7392","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:51:00 PM - 1:52:00 PM","45359.2861111111","0.65 MB","679204.4656","0.09 Mbit/s","11321.9614","0.05 MB","53415.8525","","890.4126","0.60 MB","625788.6131","0.08 Mbit/s","10431.5488","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:52:00 PM - 1:53:00 PM","45359.2868055556","0.36 MB","381928.4457","0.05 Mbit/s","6365.4741","0.05 MB","53465.9700","","891.0995","0.31 MB","328462.4757","0.04 Mbit/s","5474.3746","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:53:00 PM - 1:54:00 PM","45359.2875000000","0.15 MB","154890.2135","0.02 Mbit/s","2581.9339","0.06 MB","60448.1183","","1007.6366","0.09 MB","94442.0952","0.01 Mbit/s","1574.2973","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:54:00 PM - 1:55:00 PM","45359.2881944444","0.13 MB","139496.2849","0.02 Mbit/s","2325.3256","0.05 MB","53595.5429","","893.4080","0.08 MB","85900.7420","0.01 Mbit/s","1431.9177","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:55:00 PM - 1:56:00 PM","45359.2888888889","0.12 MB","130300.0090","0.02 Mbit/s","2172.0288","0.04 MB","45190.2137","","753.2958","0.08 MB","85109.7953","0.01 Mbit/s","1418.7330","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:56:00 PM - 1:57:00 PM","45359.2895833333","0.10 MB","106213.7556","0.01 Mbit/s","1770.2293","0.03 MB","26919.4555","","448.6576","0.08 MB","79294.3001","0.01 Mbit/s","1321.5717","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:57:00 PM - 1:58:00 PM","45359.2902777778","0.17 MB","174154.7813","0.02 Mbit/s","2903.0635","0.05 MB","54086.0165","","901.5839","0.11 MB","120068.7648","0.02 Mbit/s","2001.4797","0 %","0.0000","100 %","0000009998"
"3/8/2024 1:58:00 PM - 1:59:00 PM","45359.2909722222","0.17 MB","180447.8110","0.02 Mbit/s","3007.4635","0.07 MB","69813.8982","","1163.5650","0.11 MB","110633.9128","0.01 Mbit/s","1843.8985","0 %","0.0000","100 %","0000010000"
"3/8/2024 1:59:00 PM - 2:00:00 PM","45359.2916666667","0.14 MB","150718.8035","0.02 Mbit/s","2512.3988","0.06 MB","58753.0325","","979.3804","0.09 MB","91965.7710","0.01 Mbit/s","1533.0184","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:00:00 PM - 2:01:00 PM","45359.2923611111","0.14 MB","143388.7611","0.02 Mbit/s","2389.8127","0.05 MB","57557.6698","","959.2945","0.08 MB","85831.0913","0.01 Mbit/s","1430.5182","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:01:00 PM - 2:02:00 PM","45359.2930555556","0.14 MB","144112.6335","0.02 Mbit/s","2402.2776","0.05 MB","54742.8063","","912.5322","0.09 MB","89369.8272","0.01 Mbit/s","1489.7454","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:02:00 PM - 2:03:00 PM","45359.2937500000","0.12 MB","120740.5308","0.02 Mbit/s","2012.3422","0.04 MB","38577.2387","","642.9540","0.08 MB","82163.2921","0.01 Mbit/s","1369.3882","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:03:00 PM - 2:04:00 PM","45359.2944444444","0.14 MB","147285.7672","0.02 Mbit/s","2455.1720","0.05 MB","51000.7105","","850.1535","0.09 MB","96285.0567","0.01 Mbit/s","1605.0184","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:04:00 PM - 2:05:00 PM","45359.2951388889","0.16 MB","172675.3848","0.02 Mbit/s","2877.9231","0.06 MB","63752.8401","","1062.5473","0.10 MB","108922.5447","0.01 Mbit/s","1815.3757","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:05:00 PM - 2:06:00 PM","45359.2958333333","0.15 MB","162131.3582","0.02 Mbit/s","2702.6397","0.06 MB","59796.8179","","996.7798","0.10 MB","102334.5403","0.01 Mbit/s","1705.8600","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:06:00 PM - 2:07:00 PM","45359.2965277778","0.14 MB","147271.3857","0.02 Mbit/s","2454.5231","0.05 MB","50968.4506","","849.4742","0.09 MB","96302.9351","0.01 Mbit/s","1605.0489","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:07:00 PM - 2:08:00 PM","45359.2972222222","0.12 MB","130535.0648","0.02 Mbit/s","2175.9471","0.03 MB","32586.0688","","543.1917","0.09 MB","97948.9960","0.01 Mbit/s","1632.7554","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:08:00 PM - 2:09:00 PM","45359.2979166667","0.31 MB","320597.3061","0.04 Mbit/s","5343.2884","0.14 MB","148875.3757","0.02 Mbit/s","2481.2563","0.16 MB","171721.9303","0.02 Mbit/s","2862.0322","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:09:00 PM - 2:10:00 PM","45359.2986111111","0.20 MB","210388.3149","0.03 Mbit/s","3507.0564","0.09 MB","96051.9723","0.01 Mbit/s","1601.1331","0.11 MB","114336.3426","0.02 Mbit/s","1905.9234","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:10:00 PM - 2:11:00 PM","45359.2993055556","0.12 MB","128525.4083","0.02 Mbit/s","2142.0901","0.05 MB","49843.5627","","830.7260","0.08 MB","78681.8457","0.01 Mbit/s","1311.3641","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:11:00 PM - 2:12:00 PM","45359.3000000000","0.17 MB","182573.8354","0.02 Mbit/s","3043.4045","0.05 MB","52498.6611","","875.1235","0.12 MB","130075.1743","0.02 Mbit/s","2168.2810","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:12:00 PM - 2:13:00 PM","45359.3006944444","9.99 MB","10470592.5153","1.40 Mbit/s","174509.8753","0.39 MB","414154.5786","0.06 Mbit/s","6902.5763","9.59 MB","10056437.9367","1.34 Mbit/s","167607.2989","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:13:00 PM - 2:14:00 PM","45359.3013888889","17 MB","17530989.7097","2.34 Mbit/s","292231.8671","0.44 MB","462963.6383","0.06 Mbit/s","7717.3469","16 MB","17068026.0714","2.28 Mbit/s","284514.5203","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:14:00 PM - 2:15:00 PM","45359.3020833333","5.71 MB","5984643.4947","0.80 Mbit/s","99744.0582","0.16 MB","164104.3515","0.02 Mbit/s","2735.0725","5.55 MB","5820539.1432","0.78 Mbit/s","97008.9857","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:15:00 PM - 2:16:00 PM","45359.3027777778","0.12 MB","129129.4559","0.02 Mbit/s","2152.1576","0.04 MB","44594.1866","","743.2364","0.08 MB","84535.2693","0.01 Mbit/s","1408.9212","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:16:00 PM - 2:17:00 PM","45359.3034722222","0.30 MB","317089.0878","0.04 Mbit/s","5285.6991","0.18 MB","186545.7367","0.02 Mbit/s","3109.6139","0.12 MB","130543.3511","0.02 Mbit/s","2176.0852","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:17:00 PM - 2:18:00 PM","45359.3041666667","0.21 MB","218092.2718","0.03 Mbit/s","3634.8712","0.11 MB","112666.5285","0.02 Mbit/s","1877.7755","0.10 MB","105425.7433","0.01 Mbit/s","1757.0957","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:18:00 PM - 2:19:00 PM","45359.3048611111","0.14 MB","146227.1618","0.02 Mbit/s","2437.1194","0.04 MB","38301.1997","","638.3533","0.10 MB","107925.9622","0.01 Mbit/s","1798.7660","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:19:00 PM - 2:20:00 PM","45359.3055555556","0.18 MB","189505.8033","0.03 Mbit/s","3158.4301","0.07 MB","68531.2537","","1142.1876","0.12 MB","120974.5497","0.02 Mbit/s","2016.2425","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:20:00 PM - 2:21:00 PM","45359.3062500000","0.15 MB","159772.5977","0.02 Mbit/s","2662.8766","0.06 MB","61962.2722","","1032.7045","0.09 MB","97810.3255","0.01 Mbit/s","1630.1721","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:21:00 PM - 2:22:00 PM","45359.3069444444","0.13 MB","132966.0027","0.02 Mbit/s","2216.1000","0.04 MB","46271.7157","","771.1953","0.08 MB","86694.2870","0.01 Mbit/s","1444.9048","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:22:00 PM - 2:23:00 PM","45359.3076388889","0.13 MB","139198.5112","0.02 Mbit/s","2320.3619","0.04 MB","46233.5863","","770.6882","0.09 MB","92964.9248","0.01 Mbit/s","1549.6737","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:23:00 PM - 2:24:00 PM","45359.3083333333","0.13 MB","135208.8118","0.02 Mbit/s","2253.4802","0.03 MB","36624.1589","","610.4026","0.09 MB","98584.6529","0.01 Mbit/s","1643.0775","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:24:00 PM - 2:25:00 PM","45359.3090277778","0.12 MB","123134.9408","0.02 Mbit/s","2052.5911","0.04 MB","40529.0930","","675.5975","0.08 MB","82605.8478","0.01 Mbit/s","1376.9936","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:25:00 PM - 2:26:00 PM","45359.3097222222","0.12 MB","124117.2334","0.02 Mbit/s","2068.9654","0.04 MB","42264.5630","","704.5268","0.08 MB","81852.6703","0.01 Mbit/s","1364.4386","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:26:00 PM - 2:27:00 PM","45359.3104166667","0.12 MB","124462.0783","0.02 Mbit/s","2074.3680","0.04 MB","42530.4986","","708.8416","0.08 MB","81931.5797","0.01 Mbit/s","1365.5263","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:27:00 PM - 2:28:00 PM","45359.3111111111","0.15 MB","155556.2995","0.02 Mbit/s","2593.0372","0.06 MB","58416.0310","","973.7628","0.09 MB","97140.2685","0.01 Mbit/s","1619.2744","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:28:00 PM - 2:29:00 PM","45359.3118055556","31 MB","32970271.3686","4.40 Mbit/s","549596.1222","1.03 MB","1081481.0352","0.14 Mbit/s","18027.6885","30 MB","31888790.3334","4.25 Mbit/s","531568.4336","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:29:00 PM - 2:30:00 PM","45359.3125000000","30 MB","31271886.0410","4.17 Mbit/s","521198.1007","0.87 MB","917202.7030","0.12 Mbit/s","15286.7117","29 MB","30354683.3380","4.05 Mbit/s","505911.3890","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:30:00 PM - 2:31:00 PM","45359.3131944444","52 MB","54897422.8520","7.32 Mbit/s","915109.5658","1.04 MB","1094882.0981","0.15 Mbit/s","18251.0768","51 MB","53802540.7540","7.17 Mbit/s","896858.4890","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:31:00 PM - 2:32:00 PM","45359.3138888889","228 MB","239476936.8929","32 Mbit/s","3991947.6061","5.54 MB","5811131.8120","0.77 Mbit/s","96868.3416","223 MB","233665805.0809","31 Mbit/s","3895079.2646","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:32:00 PM - 2:33:00 PM","45359.3145833333","186 MB","195100444.9975","26 Mbit/s","3252216.1193","4.95 MB","5189965.1709","0.69 Mbit/s","86513.8385","181 MB","189910479.8266","25 Mbit/s","3165702.2808","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:33:00 PM - 2:34:00 PM","45359.3152777778","87 MB","91508143.7933","12 Mbit/s","1525135.7299","2.20 MB","2310067.8613","0.31 Mbit/s","38501.1310","85 MB","89198075.9320","12 Mbit/s","1486634.5989","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:34:00 PM - 2:35:00 PM","45359.3159722222","21 MB","22253491.1727","2.97 Mbit/s","370953.3451","0.49 MB","517865.8961","0.07 Mbit/s","8632.5370","21 MB","21735625.2765","2.90 Mbit/s","362320.8081","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:35:00 PM - 2:36:00 PM","45359.3166666667","0.39 MB","411027.1711","0.05 Mbit/s","6850.4529","0.11 MB","112806.4389","0.02 Mbit/s","1880.1073","0.28 MB","298220.7322","0.04 Mbit/s","4970.3455","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:36:00 PM - 2:37:00 PM","45359.3173611111","0.37 MB","383377.4298","0.05 Mbit/s","6390.6889","0.08 MB","87737.6281","0.01 Mbit/s","1462.5376","0.28 MB","295639.8018","0.04 Mbit/s","4928.1514","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:37:00 PM - 2:38:00 PM","45359.3180555556","0.20 MB","208876.1267","0.03 Mbit/s","3481.2688","0.04 MB","42914.9249","","715.2487","0.16 MB","165961.2017","0.02 Mbit/s","2766.0200","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:38:00 PM - 2:39:00 PM","45359.3187500000","0.29 MB","302523.4626","0.04 Mbit/s","5042.8982","0.11 MB","113014.9052","0.02 Mbit/s","1883.8957","0.18 MB","189508.5574","0.03 Mbit/s","3159.0025","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:39:00 PM - 2:40:00 PM","45359.3194444444","0.90 MB","946160.2659","0.13 Mbit/s","15769.3378","0.53 MB","559243.1636","0.07 Mbit/s","9320.7194","0.37 MB","386917.1023","0.05 Mbit/s","6448.6184","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:40:00 PM - 2:41:00 PM","45359.3201388889","0.54 MB","570664.7033","0.08 Mbit/s","9511.0784","0.26 MB","269797.9605","0.04 Mbit/s","4496.6327","0.29 MB","300866.7428","0.04 Mbit/s","5014.4457","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:41:00 PM - 2:42:00 PM","45359.3208333333","0.29 MB","307161.9029","0.04 Mbit/s","5120.2184","0.07 MB","75537.6282","0.01 Mbit/s","1259.1703","0.22 MB","231624.2747","0.03 Mbit/s","3861.0481","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:42:00 PM - 2:43:00 PM","45359.3215277778","0.23 MB","239886.2341","0.03 Mbit/s","3998.1039","0.05 MB","56747.6382","","945.7940","0.17 MB","183138.5959","0.02 Mbit/s","3052.3099","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:43:00 PM - 2:44:00 PM","45359.3222222222","0.15 MB","154820.5277","0.02 Mbit/s","2580.3421","0.03 MB","33816.9207","","563.6153","0.12 MB","121003.6070","0.02 Mbit/s","2016.7268","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:44:00 PM - 2:45:00 PM","45359.3229166667","0.16 MB","166430.7360","0.02 Mbit/s","2774.3080","0.04 MB","40041.9925","","667.4778","0.12 MB","126388.7435","0.02 Mbit/s","2106.8302","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:45:00 PM - 2:46:00 PM","45359.3236111111","21 MB","21657620.7609","2.89 Mbit/s","360960.3460","0.35 MB","362458.4200","0.05 Mbit/s","6040.9737","20 MB","21295162.3409","2.84 Mbit/s","354919.3723","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:46:00 PM - 2:47:00 PM","45359.3243055556","25 MB","26619668.8816","3.55 Mbit/s","443735.1039","0.59 MB","622833.9583","0.08 Mbit/s","10382.2964","25 MB","25996834.9233","3.47 Mbit/s","433352.8075","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:47:00 PM - 2:48:00 PM","45359.3250000000","16 MB","17033309.1213","2.27 Mbit/s","283888.4854","0.59 MB","620886.7948","0.08 Mbit/s","10348.1132","16 MB","16412422.3265","2.19 Mbit/s","273540.3721","0 %","0.0000","100 %","0000010000"
"3/8/2024 2:48:00 PM - 2:49:00 PM","45359.3256944444","11 MB","11341471.3267","1.51 Mbit/s","189056.0314","0.41 MB","430893.6151","0.06 Mbit/s","7182.7574","10 MB","10910577.7116","1.45 Mbit/s","181873.2741","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:49:00 PM - 2:50:00 PM","45359.3263888889","11 MB","11700276.9945","1.56 Mbit/s","195037.1228","0.24 MB","249009.5588","0.03 Mbit/s","4150.8511","11 MB","11451267.4357","1.53 Mbit/s","190886.2716","0 %","0.0000","100 %","0000009998"
"3/8/2024 2:50:00 PM - 2:51:00 PM","45359.3270833333","12 MB","12367102.1754","1.65 Mbit/s","206152.7284","0.33 MB","346577.2034","0.05 Mbit/s","5777.2496","11 MB","12020524.9720","1.60 Mbit/s","200375.4788","0 %","0.0000","100 %","0000009998"
